"id","name","set_id","number","rarity","supertype","types","hp","evolvesFrom","artist","images_small","images_large"
"swsh5-69","Cubone","swsh5","69","Common","Pokémon","Fighting","70","","You Iribi","https://images.pokemontcg.io/swsh5/69.png","https://images.pokemontcg.io/swsh5/69_hires.png"
"swsh5-70","Marowak","swsh5","70","Rare","Pokémon","Fighting","110","Cubone","Narumi Sato","https://images.pokemontcg.io/swsh5/70.png","https://images.pokemontcg.io/swsh5/70_hires.png"
"swsh5-71","Gligar","swsh5","71","Common","Pokémon","Fighting","70","","Naoyo Kimura","https://images.pokemontcg.io/swsh5/71.png","https://images.pokemontcg.io/swsh5/71_hires.png"
"swsh5-72","Gliscor","swsh5","72","Uncommon","Pokémon","Fighting","120","Gligar","ryoma uratsuka","https://images.pokemontcg.io/swsh5/72.png","https://images.pokemontcg.io/swsh5/72_hires.png"
"swsh5-73","Timburr","swsh5","73","Common","Pokémon","Fighting","80","","Mina Nakai","https://images.pokemontcg.io/swsh5/73.png","https://images.pokemontcg.io/swsh5/73_hires.png"
"swsh5-74","Gurdurr","swsh5","74","Uncommon","Pokémon","Fighting","100","Timburr","Uta","https://images.pokemontcg.io/swsh5/74.png","https://images.pokemontcg.io/swsh5/74_hires.png"
"swsh5-75","Conkeldurr","swsh5","75","Rare","Pokémon","Fighting","160","Gurdurr","Miki Tanaka","https://images.pokemontcg.io/swsh5/75.png","https://images.pokemontcg.io/swsh5/75_hires.png"
"swsh5-76","Mienfoo","swsh5","76","Common","Pokémon","Fighting","60","","NC Empire","https://images.pokemontcg.io/swsh5/76.png","https://images.pokemontcg.io/swsh5/76_hires.png"
"swsh5-77","Mienshao","swsh5","77","Rare","Pokémon","Fighting","90","Mienfoo","Taira Akitsu","https://images.pokemontcg.io/swsh5/77.png","https://images.pokemontcg.io/swsh5/77_hires.png"
"swsh5-78","Rolycoly","swsh5","78","Common","Pokémon","Fighting","70","","SATOSHI NAKAI","https://images.pokemontcg.io/swsh5/78.png","https://images.pokemontcg.io/swsh5/78_hires.png"
"swsh5-79","Carkol","swsh5","79","Uncommon","Pokémon","Fighting","100","Rolycoly","Uta","https://images.pokemontcg.io/swsh5/79.png","https://images.pokemontcg.io/swsh5/79_hires.png"
"swsh5-80","Coalossal","swsh5","80","Rare Holo","Pokémon","Fighting","180","Carkol","AKIRA EGAWA","https://images.pokemontcg.io/swsh5/80.png","https://images.pokemontcg.io/swsh5/80_hires.png"
"swsh5-81","Silicobra","swsh5","81","Common","Pokémon","Fighting","80","","Atsuko Nishida","https://images.pokemontcg.io/swsh5/81.png","https://images.pokemontcg.io/swsh5/81_hires.png"
"swsh5-82","Sandaconda","swsh5","82","Rare Holo","Pokémon","Fighting","130","Silicobra","hatachu","https://images.pokemontcg.io/swsh5/82.png","https://images.pokemontcg.io/swsh5/82_hires.png"
"swsh5-83","Falinks","swsh5","83","Rare","Pokémon","Fighting","110","","Hasuno","https://images.pokemontcg.io/swsh5/83.png","https://images.pokemontcg.io/swsh5/83_hires.png"
"swsh5-84","Stonjourner","swsh5","84","Rare","Pokémon","Fighting","130","","Masakazu Fukuda","https://images.pokemontcg.io/swsh5/84.png","https://images.pokemontcg.io/swsh5/84_hires.png"
"swsh5-85","Single Strike Urshifu V","swsh5","85","Rare Holo V","Pokémon","Fighting","220","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/85.png","https://images.pokemontcg.io/swsh5/85_hires.png"
"swsh5-86","Single Strike Urshifu VMAX","swsh5","86","Rare Holo VMAX","Pokémon","Fighting","330","Single Strike Urshifu V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/86.png","https://images.pokemontcg.io/swsh5/86_hires.png"
"swsh5-87","Rapid Strike Urshifu V","swsh5","87","Rare Holo V","Pokémon","Fighting","220","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/87.png","https://images.pokemontcg.io/swsh5/87_hires.png"
"swsh5-88","Rapid Strike Urshifu VMAX","swsh5","88","Rare Holo VMAX","Pokémon","Fighting","330","Rapid Strike Urshifu V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/88.png","https://images.pokemontcg.io/swsh5/88_hires.png"
"swsh5-89","Zubat","swsh5","89","Common","Pokémon","Darkness","50","","Asako Ito","https://images.pokemontcg.io/swsh5/89.png","https://images.pokemontcg.io/swsh5/89_hires.png"
"swsh5-90","Golbat","swsh5","90","Uncommon","Pokémon","Darkness","80","Zubat","sui","https://images.pokemontcg.io/swsh5/90.png","https://images.pokemontcg.io/swsh5/90_hires.png"
"swsh5-91","Crobat","swsh5","91","Rare Holo","Pokémon","Darkness","130","Golbat","SATOSHI NAKAI","https://images.pokemontcg.io/swsh5/91.png","https://images.pokemontcg.io/swsh5/91_hires.png"
"swsh5-92","Galarian Slowbro","swsh5","92","Rare","Pokémon","Darkness","130","Galarian Slowpoke","Mitsuhiro Arita","https://images.pokemontcg.io/swsh5/92.png","https://images.pokemontcg.io/swsh5/92_hires.png"
"swsh5-93","Murkrow","swsh5","93","Common","Pokémon","Darkness","70","","Aya Kusube","https://images.pokemontcg.io/swsh5/93.png","https://images.pokemontcg.io/swsh5/93_hires.png"
"swsh5-94","Honchkrow","swsh5","94","Uncommon","Pokémon","Darkness","130","Murkrow","Miki Tanaka","https://images.pokemontcg.io/swsh5/94.png","https://images.pokemontcg.io/swsh5/94_hires.png"
"swsh5-95","Houndour","swsh5","95","Common","Pokémon","Darkness","60","","Sanosuke Sakuma","https://images.pokemontcg.io/swsh5/95.png","https://images.pokemontcg.io/swsh5/95_hires.png"
"swsh5-96","Houndoom","swsh5","96","Rare Holo","Pokémon","Darkness","130","Houndour","Ryota Murayama","https://images.pokemontcg.io/swsh5/96.png","https://images.pokemontcg.io/swsh5/96_hires.png"
"swsh5-97","Tyranitar V","swsh5","97","Rare Holo V","Pokémon","Darkness","230","","Ayaka Yoshida","https://images.pokemontcg.io/swsh5/97.png","https://images.pokemontcg.io/swsh5/97_hires.png"
"swsh5-98","Morpeko","swsh5","98","Uncommon","Pokémon","Darkness","80","","NC Empire","https://images.pokemontcg.io/swsh5/98.png","https://images.pokemontcg.io/swsh5/98_hires.png"
"swsh5-99","Steelix","swsh5","99","Rare Holo","Pokémon","Metal","190","Onix","NC Empire","https://images.pokemontcg.io/swsh5/99.png","https://images.pokemontcg.io/swsh5/99_hires.png"
"swsh5-100","Mawile","swsh5","100","Common","Pokémon","Metal","90","","kawayoo","https://images.pokemontcg.io/swsh5/100.png","https://images.pokemontcg.io/swsh5/100_hires.png"
"swsh5-101","Bronzor","swsh5","101","Common","Pokémon","Metal","60","","Mizue","https://images.pokemontcg.io/swsh5/101.png","https://images.pokemontcg.io/swsh5/101_hires.png"
"swsh5-102","Bronzong","swsh5","102","Rare Holo","Pokémon","Metal","110","Bronzor","Hasuno","https://images.pokemontcg.io/swsh5/102.png","https://images.pokemontcg.io/swsh5/102_hires.png"
"swsh5-103","Pawniard","swsh5","103","Common","Pokémon","Metal","60","","otumami","https://images.pokemontcg.io/swsh5/103.png","https://images.pokemontcg.io/swsh5/103_hires.png"
"swsh5-104","Bisharp","swsh5","104","Uncommon","Pokémon","Metal","110","Pawniard","tetsuya koizumi","https://images.pokemontcg.io/swsh5/104.png","https://images.pokemontcg.io/swsh5/104_hires.png"
"swsh5-105","Honedge","swsh5","105","Common","Pokémon","Metal","60","","sowsow","https://images.pokemontcg.io/swsh5/105.png","https://images.pokemontcg.io/swsh5/105_hires.png"
"swsh5-106","Doublade","swsh5","106","Uncommon","Pokémon","Metal","80","Honedge","Miki Tanaka","https://images.pokemontcg.io/swsh5/106.png","https://images.pokemontcg.io/swsh5/106_hires.png"
"swsh5-107","Aegislash","swsh5","107","Rare Holo","Pokémon","Metal","150","Doublade","miki kudo","https://images.pokemontcg.io/swsh5/107.png","https://images.pokemontcg.io/swsh5/107_hires.png"
"swsh5-108","Aegislash","swsh5","108","Rare","Pokémon","Metal","150","Doublade","Naoyo Kimura","https://images.pokemontcg.io/swsh5/108.png","https://images.pokemontcg.io/swsh5/108_hires.png"
"swsh5-109","Corviknight V","swsh5","109","Rare Holo V","Pokémon","Metal","210","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/109.png","https://images.pokemontcg.io/swsh5/109_hires.png"
"swsh5-110","Corviknight VMAX","swsh5","110","Rare Holo VMAX","Pokémon","Metal","320","Corviknight V","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/110.png","https://images.pokemontcg.io/swsh5/110_hires.png"
"swsh5-111","Spearow","swsh5","111","Common","Pokémon","Colorless","50","","Sekio","https://images.pokemontcg.io/swsh5/111.png","https://images.pokemontcg.io/swsh5/111_hires.png"
"swsh5-112","Fearow","swsh5","112","Uncommon","Pokémon","Colorless","90","Spearow","Yukiko Baba","https://images.pokemontcg.io/swsh5/112.png","https://images.pokemontcg.io/swsh5/112_hires.png"
"swsh5-113","Lickitung","swsh5","113","Common","Pokémon","Colorless","110","","HYOGONOSUKE","https://images.pokemontcg.io/swsh5/113.png","https://images.pokemontcg.io/swsh5/113_hires.png"
"swsh5-114","Lickilicky","swsh5","114","Rare","Pokémon","Colorless","140","Lickitung","Mina Nakai","https://images.pokemontcg.io/swsh5/114.png","https://images.pokemontcg.io/swsh5/114_hires.png"
"swsh5-115","Glameow","swsh5","115","Common","Pokémon","Colorless","60","","Shigenori Negishi","https://images.pokemontcg.io/swsh5/115.png","https://images.pokemontcg.io/swsh5/115_hires.png"
"swsh5-116","Purugly","swsh5","116","Uncommon","Pokémon","Colorless","120","Glameow","Akira Komayama","https://images.pokemontcg.io/swsh5/116.png","https://images.pokemontcg.io/swsh5/116_hires.png"
"swsh5-117","Stoutland V","swsh5","117","Rare Holo V","Pokémon","Colorless","210","","Eske Yoshinob","https://images.pokemontcg.io/swsh5/117.png","https://images.pokemontcg.io/swsh5/117_hires.png"
"swsh5-118","Bouffalant","swsh5","118","Uncommon","Pokémon","Colorless","120","","nagimiso","https://images.pokemontcg.io/swsh5/118.png","https://images.pokemontcg.io/swsh5/118_hires.png"
"swsh5-119","Drampa","swsh5","119","Rare","Pokémon","Colorless","120","","Eri Yamaki","https://images.pokemontcg.io/swsh5/119.png","https://images.pokemontcg.io/swsh5/119_hires.png"
"swsh5-120","Indeedee","swsh5","120","Uncommon","Pokémon","Colorless","90","","Saya Tsuruta","https://images.pokemontcg.io/swsh5/120.png","https://images.pokemontcg.io/swsh5/120_hires.png"
"swsh5-121","Bruno","swsh5","121","Uncommon","Trainer","","","","Ken Sugimori","https://images.pokemontcg.io/swsh5/121.png","https://images.pokemontcg.io/swsh5/121_hires.png"
"swsh5-122","Camping Gear","swsh5","122","Uncommon","Trainer","","","","sadaji","https://images.pokemontcg.io/swsh5/122.png","https://images.pokemontcg.io/swsh5/122_hires.png"
"swsh5-123","Cheryl","swsh5","123","Uncommon","Trainer","","","","Ken Sugimori","https://images.pokemontcg.io/swsh5/123.png","https://images.pokemontcg.io/swsh5/123_hires.png"
"swsh5-124","Energy Recycler","swsh5","124","Uncommon","Trainer","","","","Toyste Beach","https://images.pokemontcg.io/swsh5/124.png","https://images.pokemontcg.io/swsh5/124_hires.png"
"swsh5-125","Escape Rope","swsh5","125","Uncommon","Trainer","","","","sadaji","https://images.pokemontcg.io/swsh5/125.png","https://images.pokemontcg.io/swsh5/125_hires.png"
"swsh5-126","Exp. Share","swsh5","126","Uncommon","Trainer","","","","Toyste Beach","https://images.pokemontcg.io/swsh5/126.png","https://images.pokemontcg.io/swsh5/126_hires.png"
"swsh5-127","Fan of Waves","swsh5","127","Uncommon","Trainer","","","","sadaji","https://images.pokemontcg.io/swsh5/127.png","https://images.pokemontcg.io/swsh5/127_hires.png"
"swsh5-128","Korrina's Focus","swsh5","128","Uncommon","Trainer","","","","kirisAki","https://images.pokemontcg.io/swsh5/128.png","https://images.pokemontcg.io/swsh5/128_hires.png"
"swsh5-129","Level Ball","swsh5","129","Uncommon","Trainer","","","","Ryo Ueda","https://images.pokemontcg.io/swsh5/129.png","https://images.pokemontcg.io/swsh5/129_hires.png"
"swsh5-130","Phoebe","swsh5","130","Uncommon","Trainer","","","","GAME FREAK inc.","https://images.pokemontcg.io/swsh5/130.png","https://images.pokemontcg.io/swsh5/130_hires.png"
"swsh5-131","Rapid Strike Scroll of Swirls","swsh5","131","Uncommon","Trainer","","","","5ban Graphics","https://images.pokemontcg.io/swsh5/131.png","https://images.pokemontcg.io/swsh5/131_hires.png"
"swsh5-132","Rapid Strike Style Mustard","swsh5","132","Uncommon","Trainer","","","","Naoki Saito","https://images.pokemontcg.io/swsh5/132.png","https://images.pokemontcg.io/swsh5/132_hires.png"
"swsh5-133","Single Strike Scroll of Scorn","swsh5","133","Uncommon","Trainer","","","","5ban Graphics","https://images.pokemontcg.io/swsh5/133.png","https://images.pokemontcg.io/swsh5/133_hires.png"
"swsh5-134","Single Strike Style Mustard","swsh5","134","Uncommon","Trainer","","","","Mitsuhiro Arita","https://images.pokemontcg.io/swsh5/134.png","https://images.pokemontcg.io/swsh5/134_hires.png"
"swsh5-135","Sordward & Shielbert","swsh5","135","Uncommon","Trainer","","","","Hideki Ishikawa","https://images.pokemontcg.io/swsh5/135.png","https://images.pokemontcg.io/swsh5/135_hires.png"
"swsh5-136","Tool Jammer","swsh5","136","Uncommon","Trainer","","","","inose yukie","https://images.pokemontcg.io/swsh5/136.png","https://images.pokemontcg.io/swsh5/136_hires.png"
"swsh5-137","Tower of Darkness","swsh5","137","Uncommon","Trainer","","","","5ban Graphics","https://images.pokemontcg.io/swsh5/137.png","https://images.pokemontcg.io/swsh5/137_hires.png"
"swsh5-138","Tower of Waters","swsh5","138","Uncommon","Trainer","","","","5ban Graphics","https://images.pokemontcg.io/swsh5/138.png","https://images.pokemontcg.io/swsh5/138_hires.png"
"swsh5-139","Urn of Vitality","swsh5","139","Uncommon","Trainer","","","","Toyste Beach","https://images.pokemontcg.io/swsh5/139.png","https://images.pokemontcg.io/swsh5/139_hires.png"
"swsh5-140","Rapid Strike Energy","swsh5","140","Uncommon","Energy","","","","","https://images.pokemontcg.io/swsh5/140.png","https://images.pokemontcg.io/swsh5/140_hires.png"
"swsh5-141","Single Strike Energy","swsh5","141","Uncommon","Energy","","","","","https://images.pokemontcg.io/swsh5/141.png","https://images.pokemontcg.io/swsh5/141_hires.png"
"swsh5-142","Kricketune V","swsh5","142","Rare Ultra","Pokémon","Grass","180","","Satoshi Shirai","https://images.pokemontcg.io/swsh5/142.png","https://images.pokemontcg.io/swsh5/142_hires.png"
"swsh5-143","Flapple V","swsh5","143","Rare Ultra","Pokémon","Grass","190","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/143.png","https://images.pokemontcg.io/swsh5/143_hires.png"
"swsh5-144","Victini V","swsh5","144","Rare Ultra","Pokémon","Fire","190","","Saki Hayashiro","https://images.pokemontcg.io/swsh5/144.png","https://images.pokemontcg.io/swsh5/144_hires.png"
"swsh5-145","Empoleon V","swsh5","145","Rare Ultra","Pokémon","Water","210","","Ayaka Yoshida","https://images.pokemontcg.io/swsh5/145.png","https://images.pokemontcg.io/swsh5/145_hires.png"
"swsh5-146","Empoleon V","swsh5","146","Rare Ultra","Pokémon","Water","210","","chibi","https://images.pokemontcg.io/swsh5/146.png","https://images.pokemontcg.io/swsh5/146_hires.png"
"swsh5-147","Tapu Koko V","swsh5","147","Rare Ultra","Pokémon","Lightning","210","","Eske Yoshinob","https://images.pokemontcg.io/swsh5/147.png","https://images.pokemontcg.io/swsh5/147_hires.png"
"swsh5-148","Mimikyu V","swsh5","148","Rare Ultra","Pokémon","Psychic","160","","Eske Yoshinob","https://images.pokemontcg.io/swsh5/148.png","https://images.pokemontcg.io/swsh5/148_hires.png"
"swsh5-149","Necrozma V","swsh5","149","Rare Ultra","Pokémon","Psychic","220","","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/149.png","https://images.pokemontcg.io/swsh5/149_hires.png"
"swsh5-150","Single Strike Urshifu V","swsh5","150","Rare Ultra","Pokémon","Fighting","220","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/150.png","https://images.pokemontcg.io/swsh5/150_hires.png"
"swsh5-151","Single Strike Urshifu V","swsh5","151","Rare Ultra","Pokémon","Fighting","220","","kawayoo","https://images.pokemontcg.io/swsh5/151.png","https://images.pokemontcg.io/swsh5/151_hires.png"
"swsh5-152","Rapid Strike Urshifu V","swsh5","152","Rare Ultra","Pokémon","Fighting","220","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/152.png","https://images.pokemontcg.io/swsh5/152_hires.png"
"swsh5-153","Rapid Strike Urshifu V","swsh5","153","Rare Ultra","Pokémon","Fighting","220","","Ryota Murayama","https://images.pokemontcg.io/swsh5/153.png","https://images.pokemontcg.io/swsh5/153_hires.png"
"swsh5-154","Tyranitar V","swsh5","154","Rare Ultra","Pokémon","Darkness","230","","Ayaka Yoshida","https://images.pokemontcg.io/swsh5/154.png","https://images.pokemontcg.io/swsh5/154_hires.png"
"swsh5-155","Tyranitar V","swsh5","155","Rare Ultra","Pokémon","Darkness","230","","HYOGONOSUKE","https://images.pokemontcg.io/swsh5/155.png","https://images.pokemontcg.io/swsh5/155_hires.png"
"swsh5-156","Corviknight V","swsh5","156","Rare Ultra","Pokémon","Metal","210","","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/156.png","https://images.pokemontcg.io/swsh5/156_hires.png"
"swsh5-157","Stoutland V","swsh5","157","Rare Ultra","Pokémon","Colorless","210","","Eske Yoshinob","https://images.pokemontcg.io/swsh5/157.png","https://images.pokemontcg.io/swsh5/157_hires.png"
"swsh5-158","Bruno","swsh5","158","Rare Ultra","Trainer","","","","Ryuta Fuse","https://images.pokemontcg.io/swsh5/158.png","https://images.pokemontcg.io/swsh5/158_hires.png"
"swsh5-159","Cheryl","swsh5","159","Rare Ultra","Trainer","","","","Yuu Nishida","https://images.pokemontcg.io/swsh5/159.png","https://images.pokemontcg.io/swsh5/159_hires.png"
"swsh5-160","Korrina's Focus","swsh5","160","Rare Ultra","Trainer","","","","Taira Akitsu","https://images.pokemontcg.io/swsh5/160.png","https://images.pokemontcg.io/swsh5/160_hires.png"
"swsh5-161","Phoebe","swsh5","161","Rare Ultra","Trainer","","","","Kagemaru Himeno","https://images.pokemontcg.io/swsh5/161.png","https://images.pokemontcg.io/swsh5/161_hires.png"
"swsh5-162","Rapid Strike Style Mustard","swsh5","162","Rare Ultra","Trainer","","","","Naoki Saito","https://images.pokemontcg.io/swsh5/162.png","https://images.pokemontcg.io/swsh5/162_hires.png"
"swsh5-163","Single Strike Style Mustard","swsh5","163","Rare Ultra","Trainer","","","","Mitsuhiro Arita","https://images.pokemontcg.io/swsh5/163.png","https://images.pokemontcg.io/swsh5/163_hires.png"
"swsh5-164","Flapple VMAX","swsh5","164","Rare Rainbow","Pokémon","Grass","320","Flapple V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/164.png","https://images.pokemontcg.io/swsh5/164_hires.png"
"swsh5-165","Victini VMAX","swsh5","165","Rare Rainbow","Pokémon","Fire","310","Victini V","PLANETA Mochizuki","https://images.pokemontcg.io/swsh5/165.png","https://images.pokemontcg.io/swsh5/165_hires.png"
"swsh5-166","Tapu Koko VMAX","swsh5","166","Rare Rainbow","Pokémon","Lightning","320","Tapu Koko V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/166.png","https://images.pokemontcg.io/swsh5/166_hires.png"
"swsh5-167","Single Strike Urshifu VMAX","swsh5","167","Rare Rainbow","Pokémon","Fighting","330","Single Strike Urshifu V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/167.png","https://images.pokemontcg.io/swsh5/167_hires.png"
"swsh5-168","Single Strike Urshifu VMAX","swsh5","168","Rare Rainbow","Pokémon","Fighting","330","Single Strike Urshifu V","Kinu Nishimura","https://images.pokemontcg.io/swsh5/168.png","https://images.pokemontcg.io/swsh5/168_hires.png"
"swsh5-169","Rapid Strike Urshifu VMAX","swsh5","169","Rare Rainbow","Pokémon","Fighting","330","Rapid Strike Urshifu V","PLANETA Tsuji","https://images.pokemontcg.io/swsh5/169.png","https://images.pokemontcg.io/swsh5/169_hires.png"
